"zipcode","month","FutureRent"
92592,"2024-04-30 00:00:00",3823.744918325358
92592,"2024-05-31 00:00:00",3872.8693777301028
92592,"2024-06-30 00:00:00",3917.729924157238
92592,"2024-07-31 00:00:00",3964.7390432320535
92592,"2024-08-31 00:00:00",4022.2380518370987
92592,"2024-09-30 00:00:00",4058.8777563994818
92592,"2024-10-31 00:00:00",4108.728000071875
92592,"2024-11-30 00:00:00",4162.227170666165
92592,"2024-12-31 00:00:00",4224.833865735941
92592,"2025-01-31 00:00:00",4287.243295621989
92592,"2025-02-28 00:00:00",4342.3936329305125
92592,"2025-03-31 00:00:00",4423.493746118283
92592,"2025-04-30 00:00:00",4484.77816432104
92592,"2025-05-31 00:00:00",4543.63109731332
92592,"2025-06-30 00:00:00",4597.686492688836
77379,"2022-12-31 00:00:00",1378.6635743117456
77379,"2023-01-31 00:00:00",1381.5916459306807
77379,"2023-02-28 00:00:00",1394.0515923813123
77379,"2023-03-31 00:00:00",1395.9085971838724
77379,"2023-04-30 00:00:00",1413.0382682462728
77379,"2023-05-31 00:00:00",1424.2578974375338
77379,"2023-06-30 00:00:00",1433.389169605707
77379,"2023-07-31 00:00:00",1440.1692865010164
77379,"2023-08-31 00:00:00",1444.4774813909507
77379,"2023-09-30 00:00:00",1446.5302274577189
77379,"2023-10-31 00:00:00",1443.806317422169
77379,"2023-11-30 00:00:00",1436.650107754589
77379,"2023-12-31 00:00:00",1444.2285427128472
77379,"2024-01-31 00:00:00",1447.0993876569305
77379,"2024-02-29 00:00:00",1458.191645714629
77379,"2024-03-31 00:00:00",1460.9013629067333
77379,"2024-04-30 00:00:00",1476.7036715073482
77379,"2024-05-31 00:00:00",1488.5439725324902
77379,"2024-06-30 00:00:00",1496.2776602301594
77379,"2024-07-31 00:00:00",1502.5301611647114
77379,"2024-08-31 00:00:00",1506.5033495614493
77379,"2024-09-30 00:00:00",1509.9997632086897
77379,"2024-10-31 00:00:00",1507.9069032960401
77379,"2024-11-30 00:00:00",1501.6538093998763
77379,"2024-12-31 00:00:00",1510.1835855105599
77379,"2025-01-31 00:00:00",1513.0849655753186
77379,"2025-02-28 00:00:00",1524.905362081971
77379,"2025-03-31 00:00:00",1527.161020067349
77379,"2025-04-30 00:00:00",1543.6699703784789
77379,"2025-05-31 00:00:00",1555.179902965638
77379,"2025-06-30 00:00:00",1563.6575629766182
37042,"2022-12-31 00:00:00",1832.617125093364
37042,"2023-01-31 00:00:00",1873.9040078379549
37042,"2023-02-28 00:00:00",1920.197171114785
37042,"2023-03-31 00:00:00",1973.6832760037937
37042,"2023-04-30 00:00:00",2029.2518282760375
37042,"2023-05-31 00:00:00",2082.7244611068136
37042,"2023-06-30 00:00:00",2140.131617454579
37042,"2023-07-31 00:00:00",2200.727091488887
37042,"2023-08-31 00:00:00",2259.531800534265
37042,"2023-09-30 00:00:00",2320.960363093052
37042,"2023-10-31 00:00:00",2374.3604737501973
37042,"2023-11-30 00:00:00",2426.645341593234
37042,"2023-12-31 00:00:00",2473.571539918083
37042,"2024-01-31 00:00:00",2531.240711052384
37042,"2024-02-29 00:00:00",2593.4127641019672
37042,"2024-03-31 00:00:00",2660.1400979477735
37042,"2024-04-30 00:00:00",2728.798330110434
37042,"2024-05-31 00:00:00",2795.1945651145097
37042,"2024-06-30 00:00:00",2866.2579455742693
37042,"2024-07-31 00:00:00",2940.8494503854913
37042,"2024-08-31 00:00:00",3013.532659196868
37042,"2024-09-30 00:00:00",3088.8953581249707
37042,"2024-10-31 00:00:00",3156.415830421416
37042,"2024-11-30 00:00:00",3222.477585099194
37042,"2024-12-31 00:00:00",3283.1931389868323
37042,"2025-01-31 00:00:00",3354.462933429362
37042,"2025-02-28 00:00:00",3430.4938395514964
37042,"2025-03-31 00:00:00",3512.433074547309
37042,"2025-04-30 00:00:00",3596.3809483987393
37042,"2025-05-31 00:00:00",3678.1520184320216
37042,"2025-06-30 00:00:00",3764.2144188428497
91335,"2022-12-31 00:00:00",2672.379571743331
91335,"2023-01-31 00:00:00",2666.9625249992896
91335,"2023-02-28 00:00:00",2666.3110374713106
91335,"2023-03-31 00:00:00",2649.7898658265203
91335,"2023-04-30 00:00:00",2651.390496240779
91335,"2023-05-31 00:00:00",2652.4923423127016
91335,"2023-06-30 00:00:00",2685.241715151366
91335,"2023-07-31 00:00:00",2719.217584901015
91335,"2023-08-31 00:00:00",2719.4665477309136
91335,"2023-09-30 00:00:00",2739.0105943500525
91335,"2023-10-31 00:00:00",2751.1530567085038
91335,"2023-11-30 00:00:00",2767.583746632701
91335,"2023-12-31 00:00:00",2764.591085283477
91335,"2024-01-31 00:00:00",2755.530734240923
91335,"2024-02-29 00:00:00",2769.465550797118
91335,"2024-03-31 00:00:00",2755.7274386116233
91335,"2024-04-30 00:00:00",2763.377511151539
91335,"2024-05-31 00:00:00",2758.161267325163
91335,"2024-06-30 00:00:00",2791.743111128905
91335,"2024-07-31 00:00:00",2822.983470704224
91335,"2024-08-31 00:00:00",2825.0008071859365
91335,"2024-09-30 00:00:00",2846.486512443616
91335,"2024-10-31 00:00:00",2863.107546212583
91335,"2024-11-30 00:00:00",2885.4860904256147
91335,"2024-12-31 00:00:00",2887.6044065919314
91335,"2025-01-31 00:00:00",2880.911578857926
91335,"2025-02-28 00:00:00",2885.367797944522
91335,"2025-03-31 00:00:00",2869.8211741445434
91335,"2025-04-30 00:00:00",2873.5401462155646
91335,"2025-05-31 00:00:00",2872.429577862367
91335,"2025-06-30 00:00:00",2905.4704582296163
11229,"2022-12-31 00:00:00",1799.3909302094035
11229,"2023-01-31 00:00:00",1834.242293378061
11229,"2023-02-28 00:00:00",1870.0647387248218
11229,"2023-03-31 00:00:00",1890.5094580988464
11229,"2023-04-30 00:00:00",1883.6525607855556
11229,"2023-05-31 00:00:00",1890.5244798742174
11229,"2023-06-30 00:00:00",1861.2646226849495
11229,"2023-07-31 00:00:00",1861.1870593827648
11229,"2023-08-31 00:00:00",1837.7028219854567
11229,"2023-09-30 00:00:00",1877.3235926320342
11229,"2023-10-31 00:00:00",1881.425188168184
11229,"2023-11-30 00:00:00",1873.1450598355307
11229,"2023-12-31 00:00:00",1844.047982390149
11229,"2024-01-31 00:00:00",1851.9273732964532
11229,"2024-02-29 00:00:00",1876.0826449995047
11229,"2024-03-31 00:00:00",1886.3292621052235
11229,"2024-04-30 00:00:00",1895.2017744173743
11229,"2024-05-31 00:00:00",1904.2368340151693
11229,"2024-06-30 00:00:00",1877.6752249930446
11229,"2024-07-31 00:00:00",1862.3409141109878
11229,"2024-08-31 00:00:00",1836.3969526066355
11229,"2024-09-30 00:00:00",1879.6143446738138
11229,"2024-10-31 00:00:00",1879.4506548352915
11229,"2024-11-30 00:00:00",1864.5835256885352
11229,"2024-12-31 00:00:00",1831.293366102647
11229,"2025-01-31 00:00:00",1855.2062583811946
11229,"2025-02-28 00:00:00",1886.2969286002049
11229,"2025-03-31 00:00:00",1902.6057411515967
11229,"2025-04-30 00:00:00",1902.1279093082505
11229,"2025-05-31 00:00:00",1909.8771661249903
11229,"2025-06-30 00:00:00",1881.7116090779205
11355,"2022-12-31 00:00:00",1887.7175935723915
11355,"2023-01-31 00:00:00",1889.1830019835902
11355,"2023-02-28 00:00:00",1909.1594334658898
11355,"2023-03-31 00:00:00",1895.3768940092725
11355,"2023-04-30 00:00:00",1894.2553466613028
11355,"2023-05-31 00:00:00",1928.1486149451293
11355,"2023-06-30 00:00:00",1976.656571883687
11355,"2023-07-31 00:00:00",2009.6396966948519
11355,"2023-08-31 00:00:00",2009.8684850708703
11355,"2023-09-30 00:00:00",1986.7920441780977
11355,"2023-10-31 00:00:00",1960.546807947205
11355,"2023-11-30 00:00:00",1922.9259394058477
11355,"2023-12-31 00:00:00",1924.3432939172674
11355,"2024-01-31 00:00:00",1925.8152192877694
11355,"2024-02-29 00:00:00",1942.6120533091068
11355,"2024-03-31 00:00:00",1923.2205793241164
11355,"2024-04-30 00:00:00",1913.933347868849
11355,"2024-05-31 00:00:00",1940.0940032414007
11355,"2024-06-30 00:00:00",1990.7450997938463
11355,"2024-07-31 00:00:00",2029.004528751229
11355,"2024-08-31 00:00:00",2029.3727297831638
11355,"2024-09-30 00:00:00",2003.0376244724625
11355,"2024-10-31 00:00:00",1971.7394401564682
11355,"2024-11-30 00:00:00",1929.2405500267812
11355,"2024-12-31 00:00:00",1931.7477282999312
11355,"2025-01-31 00:00:00",1933.2161461269955
11355,"2025-02-28 00:00:00",1951.7242960689287
11355,"2025-03-31 00:00:00",1935.351650433701
11355,"2025-04-30 00:00:00",1930.459335437811
11355,"2025-05-31 00:00:00",1960.7818206474221
11355,"2025-06-30 00:00:00",2010.279441331826
22193,"2022-12-31 00:00:00",1822.3892056216732
22193,"2023-01-31 00:00:00",1870.905408056657
22193,"2023-02-28 00:00:00",1861.894422613583
22193,"2023-03-31 00:00:00",1913.3612776394805
22193,"2023-04-30 00:00:00",1916.469502037153
22193,"2023-05-31 00:00:00",1911.8159238463597
22193,"2023-06-30 00:00:00",1918.5978601841196
22193,"2023-07-31 00:00:00",1923.3663158059728
22193,"2023-08-31 00:00:00",1939.8217053490862
22193,"2023-09-30 00:00:00",1922.001799777181
22193,"2023-10-31 00:00:00",1920.9394597780072
22193,"2023-11-30 00:00:00",1917.3586313012538
22193,"2023-12-31 00:00:00",1926.247125595785
22193,"2024-01-31 00:00:00",1954.3603425775825
22193,"2024-02-29 00:00:00",1957.7851800708336
22193,"2024-03-31 00:00:00",1985.2377845197657
22193,"2024-04-30 00:00:00",1985.1984969464552
22193,"2024-05-31 00:00:00",1983.3234158500893
22193,"2024-06-30 00:00:00",1988.3199960666511
22193,"2024-07-31 00:00:00",1992.8160055637288
22193,"2024-08-31 00:00:00",2010.191638519254
22193,"2024-09-30 00:00:00",2002.286613048215
22193,"2024-10-31 00:00:00",1990.0450062998566
22193,"2024-11-30 00:00:00",1988.3481981436616
22193,"2024-12-31 00:00:00",1978.8282041590928
22193,"2025-01-31 00:00:00",2022.2157055867704
22193,"2025-02-28 00:00:00",2016.3307145118515
22193,"2025-03-31 00:00:00",2061.761104364239
22193,"2025-04-30 00:00:00",2064.0781382837763
22193,"2025-05-31 00:00:00",2060.122991255407
22193,"2025-06-30 00:00:00",2066.4561424014996
11230,"2022-12-31 00:00:00",1962.619894193633
11230,"2023-01-31 00:00:00",1946.9886755468858
11230,"2023-02-28 00:00:00",1949.3127953941964
11230,"2023-03-31 00:00:00",1968.8045900990937
11230,"2023-04-30 00:00:00",1980.7938076486362
11230,"2023-05-31 00:00:00",1995.9124627321962
11230,"2023-06-30 00:00:00",1989.1811319448277
11230,"2023-07-31 00:00:00",1996.5108056459333
11230,"2023-08-31 00:00:00",1999.2182628103867
11230,"2023-09-30 00:00:00",1977.6287719226507
11230,"2023-10-31 00:00:00",1949.1610891844543
11230,"2023-11-30 00:00:00",1910.3597456735279
11230,"2023-12-31 00:00:00",1907.6855146527487
11230,"2024-01-31 00:00:00",1898.309223821905
11230,"2024-02-29 00:00:00",1900.1430073149186
11230,"2024-03-31 00:00:00",1912.1166453405733
11230,"2024-04-30 00:00:00",1927.974798063154
11230,"2024-05-31 00:00:00",1941.309818792534
11230,"2024-06-30 00:00:00",1940.2630562887439
11230,"2024-07-31 00:00:00",1943.0897423154413
11230,"2024-08-31 00:00:00",1946.283236655947
11230,"2024-09-30 00:00:00",1920.8811640447584
11230,"2024-10-31 00:00:00",1891.741304326086
11230,"2024-11-30 00:00:00",1847.9644817250942
11230,"2024-12-31 00:00:00",1839.5455231807925
11230,"2025-01-31 00:00:00",1826.763315620467
11230,"2025-02-28 00:00:00",1828.8640953300517
11230,"2025-03-31 00:00:00",1844.9315003838703
11230,"2025-04-30 00:00:00",1858.6829504612717
11230,"2025-05-31 00:00:00",1872.9891914839147
11230,"2025-06-30 00:00:00",1868.84708241025
95630,"2022-12-31 00:00:00",2476.66918390421
95630,"2023-01-31 00:00:00",2489.1546681281125
95630,"2023-02-28 00:00:00",2493.279488887211
95630,"2023-03-31 00:00:00",2510.8403170874617
95630,"2023-04-30 00:00:00",2513.2876358100025
95630,"2023-05-31 00:00:00",2514.4756879874394
95630,"2023-06-30 00:00:00",2502.594270575062
95630,"2023-07-31 00:00:00",2525.796954047803
95630,"2023-08-31 00:00:00",2534.61829879476
95630,"2023-09-30 00:00:00",2561.2265406973647
95630,"2023-10-31 00:00:00",2569.374428546658
95630,"2023-11-30 00:00:00",2593.2006263198914
95630,"2023-12-31 00:00:00",2598.9570629843192
95630,"2024-01-31 00:00:00",2603.990503744779
95630,"2024-02-29 00:00:00",2605.1196351983276
95630,"2024-03-31 00:00:00",2621.0657205469415
95630,"2024-04-30 00:00:00",2621.9358711785444
95630,"2024-05-31 00:00:00",2622.0745196837606
95630,"2024-06-30 00:00:00",2608.9356805069706
95630,"2024-07-31 00:00:00",2633.6966038811547
95630,"2024-08-31 00:00:00",2644.923573050207
95630,"2024-09-30 00:00:00",2673.524281461195
95630,"2024-10-31 00:00:00",2681.2192373069934
95630,"2024-11-30 00:00:00",2705.293902917269
95630,"2024-12-31 00:00:00",2712.3965309265295
95630,"2025-01-31 00:00:00",2721.466950310737
95630,"2025-02-28 00:00:00",2724.2149362850114
95630,"2025-03-31 00:00:00",2741.0374164011087
95630,"2025-04-30 00:00:00",2742.7592931970653
95630,"2025-05-31 00:00:00",2743.467699565362
95630,"2025-06-30 00:00:00",2731.0080366268535
79938,"2022-12-31 00:00:00",1556.713234609851
79938,"2023-01-31 00:00:00",1557.9814052923575
79938,"2023-02-28 00:00:00",1560.5094439247616
79938,"2023-03-31 00:00:00",1572.2723763445017
79938,"2023-04-30 00:00:00",1591.8669589801357
79938,"2023-05-31 00:00:00",1605.1740235377379
79938,"2023-06-30 00:00:00",1611.0287465587078
79938,"2023-07-31 00:00:00",1614.2146941126837
79938,"2023-08-31 00:00:00",1624.2368569537093
79938,"2023-09-30 00:00:00",1633.6031305595668
79938,"2023-10-31 00:00:00",1641.933913223476
79938,"2023-11-30 00:00:00",1647.0117655339118
79938,"2023-12-31 00:00:00",1655.247645466519
79938,"2024-01-31 00:00:00",1657.9669880504107
79938,"2024-02-29 00:00:00",1660.4711457677593
79938,"2024-03-31 00:00:00",1671.0328751586699
79938,"2024-04-30 00:00:00",1689.3231136618285
79938,"2024-05-31 00:00:00",1702.1199168346093
79938,"2024-06-30 00:00:00",1709.3775982958941
79938,"2024-07-31 00:00:00",1710.7582702555155
79938,"2024-08-31 00:00:00",1721.9614880076385
79938,"2024-09-30 00:00:00",1731.0755232239062
79938,"2024-10-31 00:00:00",1741.8375325580132
79938,"2024-11-30 00:00:00",1747.5057113483413
79938,"2024-12-31 00:00:00",1757.2589368639667
79938,"2025-01-31 00:00:00",1759.206799095059
79938,"2025-02-28 00:00:00",1761.7236525217145
79938,"2025-03-31 00:00:00",1772.9239723758972
79938,"2025-04-30 00:00:00",1791.9076338089887
79938,"2025-05-31 00:00:00",1804.9757050740861
79938,"2025-06-30 00:00:00",1811.4875376998505
78245,"2022-12-31 00:00:00",1283.5330525928798
78245,"2023-01-31 00:00:00",1266.3200151925366
78245,"2023-02-28 00:00:00",1273.759192137317
78245,"2023-03-31 00:00:00",1280.5312478163537
78245,"2023-04-30 00:00:00",1282.9002073611045
78245,"2023-05-31 00:00:00",1268.3573028325316
78245,"2023-06-30 00:00:00",1261.401346995722
78245,"2023-07-31 00:00:00",1271.937576992907
78245,"2023-08-31 00:00:00",1280.7167647239537
78245,"2023-09-30 00:00:00",1280.2268034905715
78245,"2023-10-31 00:00:00",1289.6536047104046
78245,"2023-11-30 00:00:00",1291.8635002685935
78245,"2023-12-31 00:00:00",1298.0012049865036
78245,"2024-01-31 00:00:00",1280.9331712674532
78245,"2024-02-29 00:00:00",1288.2780564121888
78245,"2024-03-31 00:00:00",1295.0169117658306
78245,"2024-04-30 00:00:00",1297.1367637694557
78245,"2024-05-31 00:00:00",1282.458644172062
78245,"2024-06-30 00:00:00",1275.450352157881
78245,"2024-07-31 00:00:00",1285.9793686208327
78245,"2024-08-31 00:00:00",1294.7146545616563
78245,"2024-09-30 00:00:00",1294.165986493294
78245,"2024-10-31 00:00:00",1303.6099229442234
78245,"2024-11-30 00:00:00",1305.841496770772
78245,"2024-12-31 00:00:00",1312.0253864807341
78245,"2025-01-31 00:00:00",1294.9237730711086
78245,"2025-02-28 00:00:00",1302.2904941405673
78245,"2025-03-31 00:00:00",1309.0370379655901
78245,"2025-04-30 00:00:00",1311.2145778435943
78245,"2025-05-31 00:00:00",1296.5677711075818
78245,"2025-06-30 00:00:00",1289.5715990108151
60608,"2022-12-31 00:00:00",1407.1321055404305
60608,"2023-01-31 00:00:00",1404.9299012427532
60608,"2023-02-28 00:00:00",1417.3233807255356
60608,"2023-03-31 00:00:00",1438.962461794309
60608,"2023-04-30 00:00:00",1435.552071253386
60608,"2023-05-31 00:00:00",1436.8738110684483
60608,"2023-06-30 00:00:00",1447.85291438978
60608,"2023-07-31 00:00:00",1456.9937872407284
60608,"2023-08-31 00:00:00",1466.5705922958914
60608,"2023-09-30 00:00:00",1458.0086388431866
60608,"2023-10-31 00:00:00",1445.7386274323987
60608,"2023-11-30 00:00:00",1428.7346475437967
60608,"2023-12-31 00:00:00",1410.5212321393071
60608,"2024-01-31 00:00:00",1409.3809449272792
60608,"2024-02-29 00:00:00",1420.3766144388571
60608,"2024-03-31 00:00:00",1442.5579877642413
60608,"2024-04-30 00:00:00",1438.1515715278324
60608,"2024-05-31 00:00:00",1439.099649634333
60608,"2024-06-30 00:00:00",1450.1488287738332
60608,"2024-07-31 00:00:00",1459.7104725355127
60608,"2024-08-31 00:00:00",1469.3614855876244
60608,"2024-09-30 00:00:00",1460.4198163299725
60608,"2024-10-31 00:00:00",1447.4233880237286
60608,"2024-11-30 00:00:00",1429.8858523082765
60608,"2024-12-31 00:00:00",1412.0838356037184
60608,"2025-01-31 00:00:00",1410.4716970727834
60608,"2025-02-28 00:00:00",1422.088468402113
60608,"2025-03-31 00:00:00",1444.028879987216
60608,"2025-04-30 00:00:00",1440.065037001207
60608,"2025-05-31 00:00:00",1441.1791476461817
60608,"2025-06-30 00:00:00",1452.1971893551581
91709,"2022-12-31 00:00:00",3151.3053788456264
91709,"2023-01-31 00:00:00",3168.466827500039
91709,"2023-02-28 00:00:00",3193.3747905435876
91709,"2023-03-31 00:00:00",3249.4085073973265
91709,"2023-04-30 00:00:00",3257.094779409224
91709,"2023-05-31 00:00:00",3263.0938457241773
91709,"2023-06-30 00:00:00",3275.5832861739946
91709,"2023-07-31 00:00:00",3332.275072061807
91709,"2023-08-31 00:00:00",3399.286781060905
91709,"2023-09-30 00:00:00",3432.735122074486
91709,"2023-10-31 00:00:00",3441.7043497553955
91709,"2023-11-30 00:00:00",3453.576110138497
91709,"2023-12-31 00:00:00",3463.451553275477
91709,"2024-01-31 00:00:00",3480.296967989971
91709,"2024-02-29 00:00:00",3504.952038802838
91709,"2024-03-31 00:00:00",3560.131241746522
91709,"2024-04-30 00:00:00",3567.2462565601018
91709,"2024-05-31 00:00:00",3572.7635779523307
91709,"2024-06-30 00:00:00",3585.2510262142787
91709,"2024-07-31 00:00:00",3641.905354906261
91709,"2024-08-31 00:00:00",3709.033737587853
91709,"2024-09-30 00:00:00",3742.44694760587
91709,"2024-10-31 00:00:00",3751.439264173314
91709,"2024-11-30 00:00:00",3763.3973841872216
91709,"2024-12-31 00:00:00",3773.2974439408263
91709,"2025-01-31 00:00:00",3790.22263079125
91709,"2025-02-28 00:00:00",3814.9374417597533
91709,"2025-03-31 00:00:00",3870.3271702716806
91709,"2025-04-30 00:00:00",3877.5803346257935
91709,"2025-05-31 00:00:00",3883.216558466954
91709,"2025-06-30 00:00:00",3895.7035162227116
10462,"2022-12-31 00:00:00",1775.1533026261611
10462,"2023-01-31 00:00:00",1798.692621500204
10462,"2023-02-28 00:00:00",1814.6536588649847
10462,"2023-03-31 00:00:00",1805.707600538625
10462,"2023-04-30 00:00:00",1792.6091161420925
10462,"2023-05-31 00:00:00",1795.7289182094714
10462,"2023-06-30 00:00:00",1817.2669099275638
10462,"2023-07-31 00:00:00",1815.681005217065
10462,"2023-08-31 00:00:00",1809.5151878213876
10462,"2023-09-30 00:00:00",1804.507980414135
10462,"2023-10-31 00:00:00",1804.018242557117
10462,"2023-11-30 00:00:00",1797.4722783146856
10462,"2023-12-31 00:00:00",1822.0267748080314
10462,"2024-01-31 00:00:00",1846.1094890870384
10462,"2024-02-29 00:00:00",1861.8336355973847
10462,"2024-03-31 00:00:00",1850.727420108332
10462,"2024-04-30 00:00:00",1836.9965659187048
10462,"2024-05-31 00:00:00",1840.4473081284941
10462,"2024-06-30 00:00:00",1861.8948995995818
10462,"2024-07-31 00:00:00",1860.5140671810582
10462,"2024-08-31 00:00:00",1854.623482921495
10462,"2024-09-30 00:00:00",1850.0636050747476
10462,"2024-10-31 00:00:00",1849.1270769399296
10462,"2024-11-30 00:00:00",1842.5132878402824
10462,"2024-12-31 00:00:00",1866.5319278268548
10462,"2025-01-31 00:00:00",1890.4294972308396
10462,"2025-02-28 00:00:00",1906.2343568411452
10462,"2025-03-31 00:00:00",1895.864146891083
10462,"2025-04-30 00:00:00",1882.3487527978073
10462,"2025-05-31 00:00:00",1885.6867375739732
10462,"2025-06-30 00:00:00",1907.165130082907
28269,"2022-12-31 00:00:00",1890.0994992404767
28269,"2023-01-31 00:00:00",1907.3172159381727
28269,"2023-02-28 00:00:00",1917.4115912298137
28269,"2023-03-31 00:00:00",1936.5912461843122
28269,"2023-04-30 00:00:00",1957.711729254615
28269,"2023-05-31 00:00:00",1987.300517105604
28269,"2023-06-30 00:00:00",2015.5568444680805
28269,"2023-07-31 00:00:00",2044.651179763866
28269,"2023-08-31 00:00:00",2066.8365287922093
28269,"2023-09-30 00:00:00",2080.241133170411
28269,"2023-10-31 00:00:00",2088.911507861895
28269,"2023-11-30 00:00:00",2105.432249605796
28269,"2023-12-31 00:00:00",2125.0680870676642
28269,"2024-01-31 00:00:00",2142.8961413837396
28269,"2024-02-29 00:00:00",2155.7933297919626
28269,"2024-03-31 00:00:00",2178.3727599715194
28269,"2024-04-30 00:00:00",2203.9746110333444
28269,"2024-05-31 00:00:00",2237.988539205526
28269,"2024-06-30 00:00:00",2269.908066798495
28269,"2024-07-31 00:00:00",2302.827284111057
28269,"2024-08-31 00:00:00",2328.990132619966
28269,"2024-09-30 00:00:00",2346.1154719975725
28269,"2024-10-31 00:00:00",2357.430073374586
28269,"2024-11-30 00:00:00",2377.807951462428
28269,"2024-12-31 00:00:00",2400.8412596486887
28269,"2025-01-31 00:00:00",2423.587013427909
28269,"2025-02-28 00:00:00",2440.2244157834875
28269,"2025-03-31 00:00:00",2466.2236980281778
28269,"2025-04-30 00:00:00",2494.664696324173
28269,"2025-05-31 00:00:00",2531.5480609734773
28269,"2025-06-30 00:00:00",2566.746108868373
23464,"2022-12-31 00:00:00",1746.5462295821656
23464,"2023-01-31 00:00:00",1755.754157687428
23464,"2023-02-28 00:00:00",1773.5024736576431
23464,"2023-03-31 00:00:00",1794.497715149884
23464,"2023-04-30 00:00:00",1810.3882666557784
23464,"2023-05-31 00:00:00",1818.528802995459
23464,"2023-06-30 00:00:00",1821.9086585044515
23464,"2023-07-31 00:00:00",1834.8455135462511
23464,"2023-08-31 00:00:00",1848.6098168883939
23464,"2023-09-30 00:00:00",1880.4214175707853
23464,"2023-10-31 00:00:00",1889.272473162278
23464,"2023-11-30 00:00:00",1905.3600484689919
23464,"2023-12-31 00:00:00",1902.8936484701821
23464,"2024-01-31 00:00:00",1913.8045112876196
23464,"2024-02-29 00:00:00",1928.503197718949
23464,"2024-03-31 00:00:00",1950.5002845579615
23464,"2024-04-30 00:00:00",1968.9909854177683
23464,"2024-05-31 00:00:00",1981.3207038950572
23464,"2024-06-30 00:00:00",1987.3308013253597
23464,"2024-07-31 00:00:00",2002.6221810875325
23464,"2024-08-31 00:00:00",2017.494208412287
23464,"2024-09-30 00:00:00",2053.6698881268503
23464,"2024-10-31 00:00:00",2065.094721538854
23464,"2024-11-30 00:00:00",2083.1720881552446
23464,"2024-12-31 00:00:00",2082.55393914962
23464,"2025-01-31 00:00:00",2096.0252966840058
23464,"2025-02-28 00:00:00",2116.0426631980595
23464,"2025-03-31 00:00:00",2141.008159699929
23464,"2025-04-30 00:00:00",2161.5396005175485
23464,"2025-05-31 00:00:00",2174.987656906468
23464,"2025-06-30 00:00:00",2183.0203828575964
76063,"2022-12-31 00:00:00",1754.1125482111659
76063,"2023-01-31 00:00:00",1748.707257727716
76063,"2023-02-28 00:00:00",1743.285896209294
76063,"2023-03-31 00:00:00",1757.1003453372898
76063,"2023-04-30 00:00:00",1768.395142626724
76063,"2023-05-31 00:00:00",1765.1063692714515
76063,"2023-06-30 00:00:00",1760.7671548075289
76063,"2023-07-31 00:00:00",1766.1731110224703
76063,"2023-08-31 00:00:00",1782.36851133434
76063,"2023-09-30 00:00:00",1793.019995918678
76063,"2023-10-31 00:00:00",1801.1811885361071
76063,"2023-11-30 00:00:00",1812.409088422208
76063,"2023-12-31 00:00:00",1808.617885692325
76063,"2024-01-31 00:00:00",1803.7072714350031
76063,"2024-02-29 00:00:00",1796.9062432282592
76063,"2024-03-31 00:00:00",1810.236786735636
76063,"2024-04-30 00:00:00",1821.0493959917255
76063,"2024-05-31 00:00:00",1818.5741300274772
76063,"2024-06-30 00:00:00",1814.734406026759
76063,"2024-07-31 00:00:00",1820.7435590708792
76063,"2024-08-31 00:00:00",1840.4237188268253
76063,"2024-09-30 00:00:00",1853.252162421591
76063,"2024-10-31 00:00:00",1863.9560767512032
76063,"2024-11-30 00:00:00",1875.7736501282393
76063,"2024-12-31 00:00:00",1870.84422485091
76063,"2025-01-31 00:00:00",1865.6498315884398
76063,"2025-02-28 00:00:00",1859.640271725863
76063,"2025-03-31 00:00:00",1873.2484157038036
76063,"2025-04-30 00:00:00",1884.3376399960432
76063,"2025-05-31 00:00:00",1881.395692198445
76063,"2025-06-30 00:00:00",1877.269427273772
27587,"2022-12-31 00:00:00",1737.8512620074976
27587,"2023-01-31 00:00:00",1726.5646646967323
27587,"2023-02-28 00:00:00",1730.215461053896
27587,"2023-03-31 00:00:00",1751.6213426227173
27587,"2023-04-30 00:00:00",1760.8274841008256
27587,"2023-05-31 00:00:00",1776.8736168784353
27587,"2023-06-30 00:00:00",1788.2378011824255
27587,"2023-07-31 00:00:00",1799.5614342758165
27587,"2023-08-31 00:00:00",1812.667819265115
27587,"2023-09-30 00:00:00",1820.3387994102866
27587,"2023-10-31 00:00:00",1838.6440689629558
27587,"2023-11-30 00:00:00",1840.9463733424886
27587,"2023-12-31 00:00:00",1839.0857008511907
27587,"2024-01-31 00:00:00",1828.06918184815
27587,"2024-02-29 00:00:00",1833.5475416536458
27587,"2024-03-31 00:00:00",1852.7266749052324
27587,"2024-04-30 00:00:00",1860.8218713832177
27587,"2024-05-31 00:00:00",1876.3626066220954
27587,"2024-06-30 00:00:00",1889.0561992141204
27587,"2024-07-31 00:00:00",1902.16531899157
27587,"2024-08-31 00:00:00",1917.3252671434343
27587,"2024-09-30 00:00:00",1926.7803768388712
27587,"2024-10-31 00:00:00",1945.3962083784522
27587,"2024-11-30 00:00:00",1949.0534559370249
27587,"2024-12-31 00:00:00",1946.62427465723
27587,"2025-01-31 00:00:00",1936.4531293663013
27587,"2025-02-28 00:00:00",1942.1619740148694
27587,"2025-03-31 00:00:00",1963.5046125988586
27587,"2025-04-30 00:00:00",1973.265722596227
27587,"2025-05-31 00:00:00",1990.145646336307
27587,"2025-06-30 00:00:00",2003.2295532078297
27610,"2022-12-31 00:00:00",1742.562927057989
27610,"2023-01-31 00:00:00",1759.7879464090067
